"S46.122","Laceration of muscle, fascia and tendon of long head of biceps, left arm"
"S46.129","Laceration of muscle, fascia and tendon of long head of biceps, unspecified arm"
"S46.191","Other injury of muscle, fascia and tendon of long head of biceps, right arm"
"S46.192","Other injury of muscle, fascia and tendon of long head of biceps, left arm"
"S46.199","Other injury of muscle, fascia and tendon of long head of biceps, unspecified arm"
"S46.201","Unspecified injury of muscle, fascia and tendon of other parts of biceps, right arm"
"S46.202","Unspecified injury of muscle, fascia and tendon of other parts of biceps, left arm"
"S46.209","Unspecified injury of muscle, fascia and tendon of other parts of biceps, unspecified arm"
"S46.211","Strain of muscle, fascia and tendon of other parts of biceps, right arm"
"S46.212","Strain of muscle, fascia and tendon of other parts of biceps, left arm"
"S46.219","Strain of muscle, fascia and tendon of other parts of biceps, unspecified arm"
"S46.221","Laceration of muscle, fascia and tendon of other parts of biceps, right arm"
"S46.222","Laceration of muscle, fascia and tendon of other parts of biceps, left arm"
"S46.229","Laceration of muscle, fascia and tendon of other parts of biceps, unspecified arm"
"S46.291","Other injury of muscle, fascia and tendon of other parts of biceps, right arm"
"S46.292","Other injury of muscle, fascia and tendon of other parts of biceps, left arm"
"S46.299","Other injury of muscle, fascia and tendon of other parts of biceps, unspecified arm"
"S46.301","Unspecified injury of muscle, fascia and tendon of triceps, right arm"
"S46.302","Unspecified injury of muscle, fascia and tendon of triceps, left arm"
"S46.309","Unspecified injury of muscle, fascia and tendon of triceps, unspecified arm"
"S46.311","Strain of muscle, fascia and tendon of triceps, right arm"
"S46.312","Strain of muscle, fascia and tendon of triceps, left arm"
"S46.319","Strain of muscle, fascia and tendon of triceps, unspecified arm"
"S46.321","Laceration of muscle, fascia and tendon of triceps, right arm"
"S46.322","Laceration of muscle, fascia and tendon of triceps, left arm"
"S46.329","Laceration of muscle, fascia and tendon of triceps, unspecified arm"
"S46.391","Other injury of muscle, fascia and tendon of triceps, right arm"
"S46.392","Other injury of muscle, fascia and tendon of triceps, left arm"
"S46.399","Other injury of muscle, fascia and tendon of triceps, unspecified arm"
"S46.801","Unspecified injury of other muscles, fascia and tendons at shoulder and upper arm level, right arm"
"S46.802","Unspecified injury of other muscles, fascia and tendons at shoulder and upper arm level, left arm"
"S46.809","Unspecified injury of other muscles, fascia and tendons at shoulder and upper arm level, unspecified arm"
"S46.811","Strain of other muscles, fascia and tendons at shoulder and upper arm level, right arm"
"S46.812","Strain of other muscles, fascia and tendons at shoulder and upper arm level, left arm"
"S46.819","Strain of other muscles, fascia and tendons at shoulder and upper arm level, unspecified arm"
"S46.821","Laceration of other muscles, fascia and tendons at shoulder and upper arm level, right arm"
"S46.822","Laceration of other muscles, fascia and tendons at shoulder and upper arm level, left arm"
"S46.829","Laceration of other muscles, fascia and tendons at shoulder and upper arm level, unspecified arm"
"S46.891","Other injury of other muscles, fascia and tendons at shoulder and upper arm level, right arm"
"S46.892","Other injury of other muscles, fascia and tendons at shoulder and upper arm level, left arm"
"S46.899","Other injury of other muscles, fascia and tendons at shoulder and upper arm level, unspecified arm"
"S46.901","Unspecified injury of unspecified muscle, fascia and tendon at shoulder and upper arm level, right arm"
"S46.902","Unspecified injury of unspecified muscle, fascia and tendon at shoulder and upper arm level, left arm"
"S46.909","Unspecified injury of unspecified muscle, fascia and tendon at shoulder and upper arm level, unspecified arm"
"S46.911","Strain of unspecified muscle, fascia and tendon at shoulder and upper arm level, right arm"
"S46.912","Strain of unspecified muscle, fascia and tendon at shoulder and upper arm level, left arm"
"S46.919","Strain of unspecified muscle, fascia and tendon at shoulder and upper arm level, unspecified arm"
"S46.921","Laceration of unspecified muscle, fascia and tendon at shoulder and upper arm level, right arm"
"S46.922","Laceration of unspecified muscle, fascia and tendon at shoulder and upper arm level, left arm"
"S46.929","Laceration of unspecified muscle, fascia and tendon at shoulder and upper arm level, unspecified arm"
"S46.991","Other injury of unspecified muscle, fascia and tendon at shoulder and upper arm level, right arm"
"S46.992","Other injury of unspecified muscle, fascia and tendon at shoulder and upper arm level, left arm"
"S46.999","Other injury of unspecified muscle, fascia and tendon at shoulder and upper arm level, unspecified arm"
"S47.1","Crushing injury of right shoulder and upper arm"
"S47.2","Crushing injury of left shoulder and upper arm"
"S47.9","Crushing injury of shoulder and upper arm, unspecified arm"
"S48.011","Complete traumatic amputation at right shoulder joint"
"S48.012","Complete traumatic amputation at left shoulder joint"
"S48.019","Complete traumatic amputation at unspecified shoulder joint"
"S48.021","Partial traumatic amputation at right shoulder joint"
"S48.022","Partial traumatic amputation at left shoulder joint"
"S48.029","Partial traumatic amputation at unspecified shoulder joint"
"S48.111","Complete traumatic amputation at level between right shoulder and elbow"
"S48.112","Complete traumatic amputation at level between left shoulder and elbow"
"S48.119","Complete traumatic amputation at level between unspecified shoulder and elbow"
"S48.121","Partial traumatic amputation at level between right shoulder and elbow"
"S48.122","Partial traumatic amputation at level between left shoulder and elbow"
"S48.129","Partial traumatic amputation at level between unspecified shoulder and elbow"
"S48.911","Complete traumatic amputation of right shoulder and upper arm, level unspecified"
"S48.912","Complete traumatic amputation of left shoulder and upper arm, level unspecified"
"S48.919","Complete traumatic amputation of unspecified shoulder and upper arm, level unspecified"
"S48.921","Partial traumatic amputation of right shoulder and upper arm, level unspecified"
"S48.922","Partial traumatic amputation of left shoulder and upper arm, level unspecified"
"S48.929","Partial traumatic amputation of unspecified shoulder and upper arm, level unspecified"
"S49.001","Unspecified physeal fracture of upper end of humerus, right arm"
"S49.002","Unspecified physeal fracture of upper end of humerus, left arm"
"S49.009","Unspecified physeal fracture of upper end of humerus, unspecified arm"
"S49.011","Salter-Harris Type I physeal fracture of upper end of humerus, right arm"
"S49.012","Salter-Harris Type I physeal fracture of upper end of humerus, left arm"
"S49.019","Salter-Harris Type I physeal fracture of upper end of humerus, unspecified arm"
"S49.021","Salter-Harris Type II physeal fracture of upper end of humerus, right arm"
"S49.022","Salter-Harris Type II physeal fracture of upper end of humerus, left arm"
"S49.029","Salter-Harris Type II physeal fracture of upper end of humerus, unspecified arm"
"S49.031","Salter-Harris Type III physeal fracture of upper end of humerus, right arm"
"S49.032","Salter-Harris Type III physeal fracture of upper end of humerus, left arm"
"S49.039","Salter-Harris Type III physeal fracture of upper end of humerus, unspecified arm"
"S49.041","Salter-Harris Type IV physeal fracture of upper end of humerus, right arm"
"S49.042","Salter-Harris Type IV physeal fracture of upper end of humerus, left arm"
"S49.049","Salter-Harris Type IV physeal fracture of upper end of humerus, unspecified arm"
"S49.091","Other physeal fracture of upper end of humerus, right arm"
"S49.092","Other physeal fracture of upper end of humerus, left arm"
"S49.099","Other physeal fracture of upper end of humerus, unspecified arm"
"S49.101","Unspecified physeal fracture of lower end of humerus, right arm"
"S49.102","Unspecified physeal fracture of lower end of humerus, left arm"
"S49.109","Unspecified physeal fracture of lower end of humerus, unspecified arm"
"S49.111","Salter-Harris Type I physeal fracture of lower end of humerus, right arm"
"S49.112","Salter-Harris Type I physeal fracture of lower end of humerus, left arm"
"S49.119","Salter-Harris Type I physeal fracture of lower end of humerus, unspecified arm"
"S49.121","Salter-Harris Type II physeal fracture of lower end of humerus, right arm"
"S49.122","Salter-Harris Type II physeal fracture of lower end of humerus, left arm"
"S49.129","Salter-Harris Type II physeal fracture of lower end of humerus, unspecified arm"
"S49.131","Salter-Harris Type III physeal fracture of lower end of humerus, right arm"
"S49.132","Salter-Harris Type III physeal fracture of lower end of humerus, left arm"
"S49.139","Salter-Harris Type III physeal fracture of lower end of humerus, unspecified arm"
"S49.141","Salter-Harris Type IV physeal fracture of lower end of humerus, right arm"
"S49.142","Salter-Harris Type IV physeal fracture of lower end of humerus, left arm"
"S49.149","Salter-Harris Type IV physeal fracture of lower end of humerus, unspecified arm"
"S49.191","Other physeal fracture of lower end of humerus, right arm"
"S49.192","Other physeal fracture of lower end of humerus, left arm"
"S49.199","Other physeal fracture of lower end of humerus, unspecified arm"
"S49.80","Other specified injuries of shoulder and upper arm, unspecified arm"
"S49.81","Other specified injuries of right shoulder and upper arm"
"S49.82","Other specified injuries of left shoulder and upper arm"
"S49.90","Unspecified injury of shoulder and upper arm, unspecified arm"
"S49.91","Unspecified injury of right shoulder and upper arm"
"S49.92","Unspecified injury of left shoulder and upper arm"
"S50.00","Contusion of unspecified elbow"
"S50.01","Contusion of right elbow"
"S50.02","Contusion of left elbow"
"S50.10","Contusion of unspecified forearm"
"S50.11","Contusion of right forearm"
"S50.12","Contusion of left forearm"
"S50.311","Abrasion of right elbow"
"S50.312","Abrasion of left elbow"
"S50.319","Abrasion of unspecified elbow"
"S50.321","Blister (nonthermal) of right elbow"
"S50.322","Blister (nonthermal) of left elbow"
"S50.329","Blister (nonthermal) of unspecified elbow"
"S50.341","External constriction of right elbow"
"S50.342","External constriction of left elbow"
"S50.349","External constriction of unspecified elbow"
"S50.351","Superficial foreign body of right elbow"
"S50.352","Superficial foreign body of left elbow"
"S50.359","Superficial foreign body of unspecified elbow"
"S50.361","Insect bite (nonvenomous) of right elbow"
"S50.362","Insect bite (nonvenomous) of left elbow"
"S50.369","Insect bite (nonvenomous) of unspecified elbow"
"S50.371","Other superficial bite of right elbow"
"S50.372","Other superficial bite of left elbow"
"S50.379","Other superficial bite of unspecified elbow"
"S50.811","Abrasion of right forearm"
"S50.812","Abrasion of left forearm"
"S50.819","Abrasion of unspecified forearm"
"S50.821","Blister (nonthermal) of right forearm"
"S50.822","Blister (nonthermal) of left forearm"
"S50.829","Blister (nonthermal) of unspecified forearm"
"S50.841","External constriction of right forearm"
"S50.842","External constriction of left forearm"
"S50.849","External constriction of unspecified forearm"
"S50.851","Superficial foreign body of right forearm"
"S50.852","Superficial foreign body of left forearm"
"S50.859","Superficial foreign body of unspecified forearm"
"S50.861","Insect bite (nonvenomous) of right forearm"
"S50.862","Insect bite (nonvenomous) of left forearm"
"S50.869","Insect bite (nonvenomous) of unspecified forearm"
"S50.871","Other superficial bite of right forearm"
"S50.872","Other superficial bite of left forearm"
"S50.879","Other superficial bite of unspecified forearm"
"S50.901","Unspecified superficial injury of right elbow"
"S50.902","Unspecified superficial injury of left elbow"
"S50.909","Unspecified superficial injury of unspecified elbow"
"S50.911","Unspecified superficial injury of right forearm"
"S50.912","Unspecified superficial injury of left forearm"
"S50.919","Unspecified superficial injury of unspecified forearm"
"S51.001","Unspecified open wound of right elbow"
"S51.002","Unspecified open wound of left elbow"
"S51.009","Unspecified open wound of unspecified elbow"
"S51.011","Laceration without foreign body of right elbow"
"S51.012","Laceration without foreign body of left elbow"
"S51.019","Laceration without foreign body of unspecified elbow"
"S51.021","Laceration with foreign body of right elbow"
"S51.022","Laceration with foreign body of left elbow"
"S51.029","Laceration with foreign body of unspecified elbow"
"S51.031","Puncture wound without foreign body of right elbow"
"S51.032","Puncture wound without foreign body of left elbow"
"S51.039","Puncture wound without foreign body of unspecified elbow"
"S51.041","Puncture wound with foreign body of right elbow"
"S51.042","Puncture wound with foreign body of left elbow"
"S51.049","Puncture wound with foreign body of unspecified elbow"
"S51.051","Open bite, right elbow"
"S51.052","Open bite, left elbow"
"S51.059","Open bite, unspecified elbow"
"S51.801","Unspecified open wound of right forearm"
"S51.802","Unspecified open wound of left forearm"
"S51.809","Unspecified open wound of unspecified forearm"
"S51.811","Laceration without foreign body of right forearm"
"S51.812","Laceration without foreign body of left forearm"
"S51.819","Laceration without foreign body of unspecified forearm"
"S51.821","Laceration with foreign body of right forearm"
"S51.822","Laceration with foreign body of left forearm"
"S51.829","Laceration with foreign body of unspecified forearm"
"S51.831","Puncture wound without foreign body of right forearm"
"S51.832","Puncture wound without foreign body of left forearm"
"S51.839","Puncture wound without foreign body of unspecified forearm"
"S51.841","Puncture wound with foreign body of right forearm"
"S51.842","Puncture wound with foreign body of left forearm"
"S51.849","Puncture wound with foreign body of unspecified forearm"
"S51.851","Open bite of right forearm"
"S51.852","Open bite of left forearm"
"S51.859","Open bite of unspecified forearm"
"S52.001","Unspecified fracture of upper end of right ulna"
"S52.002","Unspecified fracture of upper end of left ulna"
"S52.009","Unspecified fracture of upper end of unspecified ulna"
"S52.011","Torus fracture of upper end of right ulna"
"S52.012","Torus fracture of upper end of left ulna"
"S52.019","Torus fracture of upper end of unspecified ulna"
"S52.021","Displaced fracture of olecranon process without intraarticular extension of right ulna"
"S52.022","Displaced fracture of olecranon process without intraarticular extension of left ulna"
"S52.023","Displaced fracture of olecranon process without intraarticular extension of unspecified ulna"
"S52.024","Nondisplaced fracture of olecranon process without intraarticular extension of right ulna"
"S52.025","Nondisplaced fracture of olecranon process without intraarticular extension of left ulna"
"S52.026","Nondisplaced fracture of olecranon process without intraarticular extension of unspecified ulna"
"S52.031","Displaced fracture of olecranon process with intraarticular extension of right ulna"
"S52.032","Displaced fracture of olecranon process with intraarticular extension of left ulna"
"S52.033","Displaced fracture of olecranon process with intraarticular extension of unspecified ulna"
"S52.034","Nondisplaced fracture of olecranon process with intraarticular extension of right ulna"
"S52.035","Nondisplaced fracture of olecranon process with intraarticular extension of left ulna"
"S52.036","Nondisplaced fracture of olecranon process with intraarticular extension of unspecified ulna"
"S52.041","Displaced fracture of coronoid process of right ulna"
"S52.042","Displaced fracture of coronoid process of left ulna"
"S52.043","Displaced fracture of coronoid process of unspecified ulna"
"S52.044","Nondisplaced fracture of coronoid process of right ulna"
"S52.045","Nondisplaced fracture of coronoid process of left ulna"
"S52.046","Nondisplaced fracture of coronoid process of unspecified ulna"
"S52.091","Other fracture of upper end of right ulna"
"S52.092","Other fracture of upper end of left ulna"
"S52.099","Other fracture of upper end of unspecified ulna"
"S52.101","Unspecified fracture of upper end of right radius"
"S52.102","Unspecified fracture of upper end of left radius"
"S52.109","Unspecified fracture of upper end of unspecified radius"
"S52.111","Torus fracture of upper end of right radius"
"S52.112","Torus fracture of upper end of left radius"
"S52.119","Torus fracture of upper end of unspecified radius"
"S52.121","Displaced fracture of head of right radius"
"S52.122","Displaced fracture of head of left radius"
"S52.123","Displaced fracture of head of unspecified radius"
"S52.124","Nondisplaced fracture of head of right radius"
"S52.125","Nondisplaced fracture of head of left radius"
"S52.126","Nondisplaced fracture of head of unspecified radius"
"S52.131","Displaced fracture of neck of right radius"
"S52.132","Displaced fracture of neck of left radius"
"S52.133","Displaced fracture of neck of unspecified radius"
"S52.134","Nondisplaced fracture of neck of right radius"
"S52.135","Nondisplaced fracture of neck of left radius"
"S52.136","Nondisplaced fracture of neck of unspecified radius"
"S52.181","Other fracture of upper end of right radius"
"S52.182","Other fracture of upper end of left radius"
"S52.189","Other fracture of upper end of unspecified radius"
"S52.201","Unspecified fracture of shaft of right ulna"
"S52.202","Unspecified fracture of shaft of left ulna"
"S52.209","Unspecified fracture of shaft of unspecified ulna"
"S52.211","Greenstick fracture of shaft of right ulna"
"S52.212","Greenstick fracture of shaft of left ulna"
"S52.219","Greenstick fracture of shaft of unspecified ulna"
"S52.221","Displaced transverse fracture of shaft of right ulna"
"S52.222","Displaced transverse fracture of shaft of left ulna"
"S52.223","Displaced transverse fracture of shaft of unspecified ulna"
"S52.224","Nondisplaced transverse fracture of shaft of right ulna"
"S52.225","Nondisplaced transverse fracture of shaft of left ulna"
"S52.226","Nondisplaced transverse fracture of shaft of unspecified ulna"
"S52.231","Displaced oblique fracture of shaft of right ulna"
"S52.232","Displaced oblique fracture of shaft of left ulna"
"S52.233","Displaced oblique fracture of shaft of unspecified ulna"
"S52.234","Nondisplaced oblique fracture of shaft of right ulna"
"S52.235","Nondisplaced oblique fracture of shaft of left ulna"
"S52.236","Nondisplaced oblique fracture of shaft of unspecified ulna"
"S52.241","Displaced spiral fracture of shaft of ulna, right arm"
"S52.242","Displaced spiral fracture of shaft of ulna, left arm"
"S52.243","Displaced spiral fracture of shaft of ulna, unspecified arm"
"S52.244","Nondisplaced spiral fracture of shaft of ulna, right arm"
"S52.245","Nondisplaced spiral fracture of shaft of ulna, left arm"
"S52.246","Nondisplaced spiral fracture of shaft of ulna, unspecified arm"
"S52.251","Displaced comminuted fracture of shaft of ulna, right arm"
"S52.252","Displaced comminuted fracture of shaft of ulna, left arm"
"S52.253","Displaced comminuted fracture of shaft of ulna, unspecified arm"
"S52.254","Nondisplaced comminuted fracture of shaft of ulna, right arm"
"S52.255","Nondisplaced comminuted fracture of shaft of ulna, left arm"
"S52.256","Nondisplaced comminuted fracture of shaft of ulna, unspecified arm"
"S52.261","Displaced segmental fracture of shaft of ulna, right arm"
"S52.262","Displaced segmental fracture of shaft of ulna, left arm"
"S52.263","Displaced segmental fracture of shaft of ulna, unspecified arm"
"S52.264","Nondisplaced segmental fracture of shaft of ulna, right arm"
"S52.265","Nondisplaced segmental fracture of shaft of ulna, left arm"
"S52.266","Nondisplaced segmental fracture of shaft of ulna, unspecified arm"
"S52.271","Monteggia's fracture of right ulna"
"S52.272","Monteggia's fracture of left ulna"
"S52.279","Monteggia's fracture of unspecified ulna"
"S52.281","Bent bone of right ulna"
"S52.282","Bent bone of left ulna"
"S52.283","Bent bone of unspecified ulna"
"S52.291","Other fracture of shaft of right ulna"
"S52.292","Other fracture of shaft of left ulna"
"S52.299","Other fracture of shaft of unspecified ulna"
"S52.301","Unspecified fracture of shaft of right radius"
"S52.302","Unspecified fracture of shaft of left radius"
"S52.309","Unspecified fracture of shaft of unspecified radius"
"S52.311","Greenstick fracture of shaft of radius, right arm"
"S52.312","Greenstick fracture of shaft of radius, left arm"
"S52.319","Greenstick fracture of shaft of radius, unspecified arm"
"S52.321","Displaced transverse fracture of shaft of right radius"
"S52.322","Displaced transverse fracture of shaft of left radius"
"S52.323","Displaced transverse fracture of shaft of unspecified radius"
"S52.324","Nondisplaced transverse fracture of shaft of right radius"
"S52.325","Nondisplaced transverse fracture of shaft of left radius"
"S52.326","Nondisplaced transverse fracture of shaft of unspecified radius"
"S52.331","Displaced oblique fracture of shaft of right radius"
"S52.332","Displaced oblique fracture of shaft of left radius"
"S52.333","Displaced oblique fracture of shaft of unspecified radius"
"S52.334","Nondisplaced oblique fracture of shaft of right radius"
"S52.335","Nondisplaced oblique fracture of shaft of left radius"
"S52.336","Nondisplaced oblique fracture of shaft of unspecified radius"
"S52.341","Displaced spiral fracture of shaft of radius, right arm"
"S52.342","Displaced spiral fracture of shaft of radius, left arm"
"S52.343","Displaced spiral fracture of shaft of radius, unspecified arm"
"S52.344","Nondisplaced spiral fracture of shaft of radius, right arm"
"S52.345","Nondisplaced spiral fracture of shaft of radius, left arm"
"S52.346","Nondisplaced spiral fracture of shaft of radius, unspecified arm"
"S52.351","Displaced comminuted fracture of shaft of radius, right arm"
"S52.352","Displaced comminuted fracture of shaft of radius, left arm"
"S52.353","Displaced comminuted fracture of shaft of radius, unspecified arm"
"S52.354","Nondisplaced comminuted fracture of shaft of radius, right arm"
"S52.355","Nondisplaced comminuted fracture of shaft of radius, left arm"
"S52.356","Nondisplaced comminuted fracture of shaft of radius, unspecified arm"
"S52.361","Displaced segmental fracture of shaft of radius, right arm"
"S52.362","Displaced segmental fracture of shaft of radius, left arm"
"S52.363","Displaced segmental fracture of shaft of radius, unspecified arm"
"S52.364","Nondisplaced segmental fracture of shaft of radius, right arm"
"S52.365","Nondisplaced segmental fracture of shaft of radius, left arm"
"S52.366","Nondisplaced segmental fracture of shaft of radius, unspecified arm"
"S52.371","Galeazzi's fracture of right radius"
"S52.372","Galeazzi's fracture of left radius"
"S52.379","Galeazzi's fracture of unspecified radius"
"S52.381","Bent bone of right radius"
"S52.382","Bent bone of left radius"
"S52.389","Bent bone of unspecified radius"
"S52.391","Other fracture of shaft of radius, right arm"
"S52.392","Other fracture of shaft of radius, left arm"
"S52.399","Other fracture of shaft of radius, unspecified arm"
"S52.501","Unspecified fracture of the lower end of right radius"
"S52.502","Unspecified fracture of the lower end of left radius"
"S52.509","Unspecified fracture of the lower end of unspecified radius"
"S52.511","Displaced fracture of right radial styloid process"
"S52.512","Displaced fracture of left radial styloid process"
"S52.513","Displaced fracture of unspecified radial styloid process"
"S52.514","Nondisplaced fracture of right radial styloid process"
"S52.515","Nondisplaced fracture of left radial styloid process"
"S52.516","Nondisplaced fracture of unspecified radial styloid process"
"S52.521","Torus fracture of lower end of right radius"
"S52.522","Torus fracture of lower end of left radius"
"S52.529","Torus fracture of lower end of unspecified radius"
"S52.531","Colles' fracture of right radius"
"S52.532","Colles' fracture of left radius"
"S52.539","Colles' fracture of unspecified radius"
"S52.541","Smith's fracture of right radius"
"S52.542","Smith's fracture of left radius"
"S52.549","Smith's fracture of unspecified radius"
"S52.551","Other extraarticular fracture of lower end of right radius"
"S52.552","Other extraarticular fracture of lower end of left radius"
"S52.559","Other extraarticular fracture of lower end of unspecified radius"
"S52.561","Barton's fracture of right radius"
"S52.562","Barton's fracture of left radius"
"S52.569","Barton's fracture of unspecified radius"
"S52.571","Other intraarticular fracture of lower end of right radius"
"S52.572","Other intraarticular fracture of lower end of left radius"
"S52.579","Other intraarticular fracture of lower end of unspecified radius"
"S52.591","Other fractures of lower end of right radius"
"S52.592","Other fractures of lower end of left radius"
"S52.599","Other fractures of lower end of unspecified radius"
"S52.601","Unspecified fracture of lower end of right ulna"
"S52.602","Unspecified fracture of lower end of left ulna"
"S52.609","Unspecified fracture of lower end of unspecified ulna"
"S52.611","Displaced fracture of right ulna styloid process"
"S52.612","Displaced fracture of left ulna styloid process"
"S52.613","Displaced fracture of unspecified ulna styloid process"
"S52.614","Nondisplaced fracture of right ulna styloid process"
"S52.615","Nondisplaced fracture of left ulna styloid process"
"S52.616","Nondisplaced fracture of unspecified ulna styloid process"
"S52.621","Torus fracture of lower end of right ulna"
"S52.622","Torus fracture of lower end of left ulna"
"S52.629","Torus fracture of lower end of unspecified ulna"
"S52.691","Other fracture of lower end of right ulna"
"S52.692","Other fracture of lower end of left ulna"
"S52.699","Other fracture of lower end of unspecified ulna"
"S52.90","Unspecified fracture of unspecified forearm"
"S52.91","Unspecified fracture of right forearm"
"S52.92","Unspecified fracture of left forearm"
"S53.001","Unspecified subluxation of right radial head"
"S53.002","Unspecified subluxation of left radial head"
"S53.003","Unspecified subluxation of unspecified radial head"
"S53.004","Unspecified dislocation of right radial head"
"S53.005","Unspecified dislocation of left radial head"
"S53.006","Unspecified dislocation of unspecified radial head"
"S53.011","Anterior subluxation of right radial head"
"S53.012","Anterior subluxation of left radial head"
"S53.013","Anterior subluxation of unspecified radial head"
"S53.014","Anterior dislocation of right radial head"
"S53.015","Anterior dislocation of left radial head"
"S53.016","Anterior dislocation of unspecified radial head"
"S53.021","Posterior subluxation of right radial head"
"S53.022","Posterior subluxation of left radial head"
"S53.023","Posterior subluxation of unspecified radial head"
"S53.024","Posterior dislocation of right radial head"
"S53.025","Posterior dislocation of left radial head"
"S53.026","Posterior dislocation of unspecified radial head"
"S53.031","Nursemaid's elbow, right elbow"
"S53.032","Nursemaid's elbow, left elbow"
"S53.033","Nursemaid's elbow, unspecified elbow"
"S53.091","Other subluxation of right radial head"
"S53.092","Other subluxation of left radial head"
"S53.093","Other subluxation of unspecified radial head"
"S53.094","Other dislocation of right radial head"
"S53.095","Other dislocation of left radial head"
"S53.096","Other dislocation of unspecified radial head"
"S53.101","Unspecified subluxation of right ulnohumeral joint"
"S53.102","Unspecified subluxation of left ulnohumeral joint"
"S53.103","Unspecified subluxation of unspecified ulnohumeral joint"
"S53.104","Unspecified dislocation of right ulnohumeral joint"
"S53.105","Unspecified dislocation of left ulnohumeral joint"
"S53.106","Unspecified dislocation of unspecified ulnohumeral joint"
"S53.111","Anterior subluxation of right ulnohumeral joint"
"S53.112","Anterior subluxation of left ulnohumeral joint"
"S53.113","Anterior subluxation of unspecified ulnohumeral joint"
"S53.114","Anterior dislocation of right ulnohumeral joint"
"S53.115","Anterior dislocation of left ulnohumeral joint"
"S53.116","Anterior dislocation of unspecified ulnohumeral joint"
"S53.121","Posterior subluxation of right ulnohumeral joint"
"S53.122","Posterior subluxation of left ulnohumeral joint"
"S53.123","Posterior subluxation of unspecified ulnohumeral joint"
"S53.124","Posterior dislocation of right ulnohumeral joint"
"S53.125","Posterior dislocation of left ulnohumeral joint"
"S53.126","Posterior dislocation of unspecified ulnohumeral joint"
"S53.131","Medial subluxation of right ulnohumeral joint"
"S53.132","Medial subluxation of left ulnohumeral joint"
"S53.133","Medial subluxation of unspecified ulnohumeral joint"
"S53.134","Medial dislocation of right ulnohumeral joint"
"S53.135","Medial dislocation of left ulnohumeral joint"
"S53.136","Medial dislocation of unspecified ulnohumeral joint"
"S53.141","Lateral subluxation of right ulnohumeral joint"
"S53.142","Lateral subluxation of left ulnohumeral joint"
"S53.143","Lateral subluxation of unspecified ulnohumeral joint"
"S53.144","Lateral dislocation of right ulnohumeral joint"
"S53.145","Lateral dislocation of left ulnohumeral joint"
"S53.146","Lateral dislocation of unspecified ulnohumeral joint"
"S53.191","Other subluxation of right ulnohumeral joint"
"S53.192","Other subluxation of left ulnohumeral joint"
"S53.193","Other subluxation of unspecified ulnohumeral joint"
"S53.194","Other dislocation of right ulnohumeral joint"
"S53.195","Other dislocation of left ulnohumeral joint"
"S53.196","Other dislocation of unspecified ulnohumeral joint"
"S53.20","Traumatic rupture of unspecified radial collateral ligament"
"S53.21","Traumatic rupture of right radial collateral ligament"
"S53.22","Traumatic rupture of left radial collateral ligament"
"S53.30","Traumatic rupture of unspecified ulnar collateral ligament"
"S53.31","Traumatic rupture of right ulnar collateral ligament"
"S53.32","Traumatic rupture of left ulnar collateral ligament"
"S53.401","Unspecified sprain of right elbow"
"S53.402","Unspecified sprain of left elbow"
"S53.409","Unspecified sprain of unspecified elbow"
"S53.411","Radiohumeral (joint) sprain of right elbow"
"S53.412","Radiohumeral (joint) sprain of left elbow"
"S53.419","Radiohumeral (joint) sprain of unspecified elbow"
"S53.421","Ulnohumeral (joint) sprain of right elbow"
"S53.422","Ulnohumeral (joint) sprain of left elbow"
"S53.429","Ulnohumeral (joint) sprain of unspecified elbow"
"S53.431","Radial collateral ligament sprain of right elbow"
"S53.432","Radial collateral ligament sprain of left elbow"
"S53.439","Radial collateral ligament sprain of unspecified elbow"
"S53.441","Ulnar collateral ligament sprain of right elbow"
"S53.442","Ulnar collateral ligament sprain of left elbow"
"S53.449","Ulnar collateral ligament sprain of unspecified elbow"
"S53.491","Other sprain of right elbow"
"S53.492","Other sprain of left elbow"
"S53.499","Other sprain of unspecified elbow"
"S54.00","Injury of ulnar nerve at forearm level, unspecified arm"
"S54.01","Injury of ulnar nerve at forearm level, right arm"
"S54.02","Injury of ulnar nerve at forearm level, left arm"
"S54.10","Injury of median nerve at forearm level, unspecified arm"
"S54.11","Injury of median nerve at forearm level, right arm"
"S54.12","Injury of median nerve at forearm level, left arm"
"S54.20","Injury of radial nerve at forearm level, unspecified arm"
"S54.21","Injury of radial nerve at forearm level, right arm"
"S54.22","Injury of radial nerve at forearm level, left arm"
"S54.30","Injury of cutaneous sensory nerve at forearm level, unspecified arm"
"S54.31","Injury of cutaneous sensory nerve at forearm level, right arm"
"S54.32","Injury of cutaneous sensory nerve at forearm level, left arm"
"S54.8X1","Injury of other nerves at forearm level, right arm"
"S54.8X2","Injury of other nerves at forearm level, left arm"
"S54.8X9","Injury of other nerves at forearm level, unspecified arm"
"S54.90","Injury of unspecified nerve at forearm level, unspecified arm"
"S54.91","Injury of unspecified nerve at forearm level, right arm"
"S54.92","Injury of unspecified nerve at forearm level, left arm"
"S55.001","Unspecified injury of ulnar artery at forearm level, right arm"
"S55.002","Unspecified injury of ulnar artery at forearm level, left arm"
"S55.009","Unspecified injury of ulnar artery at forearm level, unspecified arm"
"S55.011","Laceration of ulnar artery at forearm level, right arm"
"S55.012","Laceration of ulnar artery at forearm level, left arm"
"S55.019","Laceration of ulnar artery at forearm level, unspecified arm"
"S55.091","Other specified injury of ulnar artery at forearm level, right arm"
